"product","record_date","open_value"
30,"2020-01-27",13.46
30,"2020-01-28",13.51
30,"2020-01-29",13.52
30,"2020-01-30",13.55
30,"2020-01-31",13.43
30,"2020-02-03",13.48
30,"2020-02-04",13.57
30,"2020-02-05",13.62
30,"2020-02-06",13.64
30,"2020-02-07",13.61
30,"2020-02-10",13.66
30,"2020-02-11",13.67
30,"2020-02-12",13.71
30,"2020-02-13",13.7
30,"2020-02-14",13.73
30,"2020-02-18",13.71
30,"2020-02-19",13.73
30,"2020-02-20",13.71
30,"2020-02-21",13.65
30,"2020-02-24",13.45
30,"2020-02-25",13.25
30,"2020-02-26",13.23
30,"2020-02-27",12.96
30,"2020-02-28",12.92
30,"2020-03-02",13.21
30,"2020-03-03",13.05
30,"2020-03-04",13.32
30,"2020-03-05",13.12
30,"2020-03-06",13.07
30,"2020-03-09",12.59
30,"2020-03-10",12.79
30,"2020-03-11",12.45
30,"2020-03-12",11.83
30,"2020-03-13",12.27
30,"2020-03-16",11.56
30,"2020-03-17",11.78
30,"2020-03-18",11.34
30,"2020-03-19",11.35
30,"2020-03-20",11.1
30,"2020-03-23",10.99
30,"2020-03-24",11.47
30,"2020-03-25",11.57
30,"2020-03-26",11.97
30,"2020-03-27",11.82
30,"2020-03-30",12.04
30,"2020-03-31",11.93
30,"2020-04-01",11.69
30,"2020-04-02",11.81
30,"2020-04-03",11.72
30,"2020-04-06",12.11
30,"2020-04-07",12.1
30,"2020-04-08",12.29
30,"2020-04-09",12.43
30,"2020-04-13",12.36
30,"2020-04-14",12.54
30,"2020-04-15",12.41
30,"2020-04-16",12.45
30,"2020-04-17",12.6
30,"2020-04-20",12.5
30,"2020-04-21",12.32
30,"2020-04-22",12.46
30,"2020-04-23",12.46
30,"2020-04-24",12.54
30,"2020-04-27",12.63
30,"2020-04-28",12.63
30,"2020-04-29",12.79
30,"2020-04-30",12.7
30,"2020-05-01",12.52
30,"2020-05-04",12.55
30,"2020-05-05",12.6
30,"2020-05-06",12.54
30,"2020-05-07",12.64
30,"2020-05-08",12.74
30,"2020-05-11",12.72
30,"2020-05-12",12.59
30,"2020-05-13",12.48
30,"2020-05-14",12.57
30,"2020-05-15",12.59
30,"2020-05-18",12.79
30,"2020-05-19",12.73
30,"2020-05-20",12.86
30,"2020-05-21",12.8
30,"2020-05-22",12.82
30,"2020-05-26",12.92
30,"2020-05-27",13.04
30,"2020-05-28",13.03
30,"2020-05-29",13.08
30,"2020-06-01",13.12
30,"2020-06-02",13.18
30,"2020-06-03",13.28
30,"2020-06-04",13.25
30,"2020-06-05",13.44
30,"2020-06-08",13.54
30,"2020-06-09",13.48
30,"2020-06-10",13.44
30,"2020-06-11",13.0
30,"2020-06-12",13.09
30,"2020-06-15",13.15
30,"2020-06-16",13.29
30,"2020-06-17",13.26
30,"2020-06-18",13.27
30,"2020-06-19",13.24
30,"2020-06-22",13.28
30,"2020-06-23",13.31
30,"2020-06-24",13.11
30,"2020-06-25",13.2
30,"2020-06-26",13.05
30,"2020-06-29",13.15
30,"2020-06-30",13.22
30,"2020-07-01",13.24
30,"2020-07-02",13.28
30,"2020-07-06",13.4
30,"2020-07-07",13.32
30,"2020-07-08",13.39
30,"2020-07-09",13.36
30,"2020-07-10",13.42
30,"2020-07-13",13.35
30,"2020-07-14",13.46
30,"2020-07-15",13.54
30,"2020-07-16",13.51
30,"2020-07-17",13.54
30,"2020-07-20",13.61
30,"2020-07-21",13.65
30,"2020-07-22",13.71
30,"2020-07-23",13.63
30,"2020-07-24",13.58
30,"2020-07-27",13.65
30,"2020-07-28",13.6
30,"2020-07-29",13.7
30,"2020-07-30",13.68
30,"2020-07-31",13.72
30,"2020-08-03",13.78
30,"2020-08-04",13.82
30,"2020-08-05",13.87
30,"2020-08-06",13.91
30,"2020-08-07",13.91
30,"2020-08-10",13.92
30,"2020-08-11",13.85
30,"2020-08-12",13.95
30,"2020-08-13",13.93
30,"2020-08-14",13.92
30,"2020-08-17",13.96
30,"2020-08-18",13.98
30,"2020-08-19",13.94
30,"2020-08-20",13.97
30,"2020-08-21",13.98
30,"2020-08-24",14.05
30,"2020-08-25",14.07
30,"2020-08-26",14.13
30,"2020-08-27",14.13
30,"2020-08-28",14.19
30,"2020-08-31",14.17
30,"2020-09-01",14.25
30,"2020-09-02",14.38
30,"2020-09-03",14.1
30,"2020-09-04",14.02
30,"2020-09-08",13.82
30,"2020-09-09",13.96
30,"2020-09-10",13.83
30,"2020-09-11",13.85
30,"2020-09-14",13.95
30,"2020-09-15",13.99
30,"2020-09-16",13.96
30,"2020-09-17",13.9
30,"2020-09-18",13.82
30,"2020-09-21",13.71
30,"2020-09-22",13.78
30,"2020-09-23",13.61
30,"2020-09-24",13.62
30,"2020-09-25",13.73
30,"2020-09-28",13.85
30,"2020-09-29",13.83
30,"2020-09-30",13.83
30,"2020-10-01",13.9
30,"2020-10-02",13.84
30,"2020-10-05",13.96
30,"2020-10-06",13.88
30,"2020-10-07",13.99
30,"2020-10-08",14.07
30,"2020-10-09",14.14
30,"2020-10-12",14.25
30,"2020-10-13",14.22
30,"2020-10-14",14.17
30,"2020-10-15",14.15
30,"2020-10-16",14.15
30,"2020-10-19",14.03
30,"2020-10-20",14.05
30,"2020-10-21",14.02
30,"2020-10-22",14.05
30,"2020-10-23",14.1
30,"2020-10-26",13.96
30,"2020-10-27",13.94
30,"2020-10-28",13.67
30,"2020-10-29",13.74
30,"2020-10-30",13.65
30,"2020-11-02",13.76
30,"2020-11-03",13.9
30,"2020-11-04",14.09
30,"2020-11-05",14.25
30,"2020-11-06",14.24
30,"2020-11-09",14.31
30,"2020-11-10",14.3
30,"2020-11-11",14.37
30,"2020-11-12",14.3
30,"2020-11-13",14.41
30,"2020-11-16",14.51
30,"2020-11-17",14.49
30,"2020-11-18",14.4
30,"2020-11-19",14.46
30,"2020-11-20",14.43
30,"2020-11-23",14.47
30,"2020-11-24",14.58
30,"2020-11-25",14.56
30,"2020-11-27",14.6
31,"2020-01-02",0.0038
31,"2020-01-03",0.0036
31,"2020-01-06",0.0031
31,"2020-01-07",0.0034
31,"2020-01-08",0.0034
31,"2020-01-09",0.0033
31,"2020-01-10",0.0031
31,"2020-01-13",0.0033
31,"2020-01-14",0.0033
31,"2020-01-15",0.003115
31,"2020-01-16",0.0029
31,"2020-01-17",0.0032
31,"2020-01-21",0.0032
31,"2020-01-22",0.0027
31,"2020-01-23",0.0028
31,"2020-01-24",0.0026
31,"2020-01-27",0.0027
31,"2020-01-28",0.0023
31,"2020-01-29",0.0027
31,"2020-01-30",0.0027
31,"2020-01-31",0.0025
31,"2020-02-03",0.0024
31,"2020-02-04",0.0022
31,"2020-02-05",0.0029
31,"2020-02-06",0.0023
31,"2020-02-07",0.0024
31,"2020-02-10",0.0024
31,"2020-02-11",0.0024
31,"2020-02-12",0.0029
31,"2020-02-13",0.0028
31,"2020-02-14",0.0027
31,"2020-02-18",0.0025
31,"2020-02-19",0.0026
31,"2020-02-20",0.002485
31,"2020-02-21",0.002178
31,"2020-02-24",0.002225
31,"2020-02-25",0.002
31,"2020-02-26",0.0021
31,"2020-02-27",0.002
31,"2020-02-28",0.0023
31,"2020-03-02",0.0019
31,"2020-03-03",0.0018
31,"2020-03-04",0.0018
31,"2020-03-05",0.0017
31,"2020-03-06",0.0016
31,"2020-03-09",0.0016
31,"2020-03-10",0.0016
31,"2020-03-11",0.0015
31,"2020-03-12",0.0015
31,"2020-03-13",0.0014
31,"2020-03-16",0.0015
31,"2020-03-17",0.0015
31,"2020-03-18",0.0014
31,"2020-03-19",0.0016
31,"2020-03-20",0.0016
31,"2020-03-23",0.0018
31,"2020-03-24",0.002
31,"2020-03-25",0.0018
31,"2020-03-26",0.0017
31,"2020-03-27",0.0016
31,"2020-03-30",0.0016
31,"2020-03-31",0.00155
31,"2020-04-01",0.002
31,"2020-04-02",0.0016
31,"2020-04-03",0.0016
31,"2020-04-06",0.0015
31,"2020-04-07",0.0015
31,"2020-04-08",0.00155
31,"2020-04-09",0.0014
31,"2020-04-13",0.0014
31,"2020-04-14",0.00155
31,"2020-04-15",0.0017
31,"2020-04-16",0.0015
31,"2020-04-17",0.00145
31,"2020-04-20",0.0014
31,"2020-04-21",0.00165
31,"2020-04-22",0.0013
31,"2020-04-23",0.0014
31,"2020-04-24",0.0015
31,"2020-04-27",0.0017
31,"2020-04-28",0.0014
31,"2020-04-29",0.0018
31,"2020-04-30",0.0016
31,"2020-05-01",0.0018
31,"2020-05-04",0.0018
31,"2020-05-05",0.002
31,"2020-05-06",0.0023
31,"2020-05-07",0.0019
31,"2020-05-08",0.002
31,"2020-05-11",0.0023
31,"2020-05-12",0.0028
31,"2020-05-13",0.0026
31,"2020-05-14",0.0024
31,"2020-05-15",0.0025
31,"2020-05-18",0.00265
31,"2020-05-19",0.0025
31,"2020-05-20",0.0038
31,"2020-05-21",0.004
31,"2020-05-22",0.0037
31,"2020-05-26",0.0035
31,"2020-05-27",0.0033
31,"2020-05-28",0.0025
31,"2020-05-29",0.0028
31,"2020-06-01",0.0029
31,"2020-06-02",0.00275
31,"2020-06-03",0.003
31,"2020-06-04",0.0029
31,"2020-06-05",0.0029
31,"2020-06-08",0.0029
31,"2020-06-09",0.0026
31,"2020-06-10",0.0025
31,"2020-06-11",0.0025
31,"2020-06-12",0.0024
31,"2020-06-15",0.00245
31,"2020-06-16",0.0026
31,"2020-06-17",0.0026
31,"2020-06-18",0.0029
31,"2020-06-19",0.0025
31,"2020-06-22",0.0024
31,"2020-06-23",0.0026
31,"2020-06-24",0.0029
31,"2020-06-25",0.0027
31,"2020-06-26",0.0025
31,"2020-06-29",0.0031
31,"2020-06-30",0.0035
31,"2020-07-01",0.0036
31,"2020-07-02",0.0026
31,"2020-07-06",0.003
31,"2020-07-07",0.0024
31,"2020-07-08",0.0024
31,"2020-07-09",0.0045
31,"2020-07-10",0.00724
31,"2020-07-13",0.00585
31,"2020-07-14",0.009
31,"2020-07-15",0.00865
31,"2020-07-16",0.0063
31,"2020-07-17",0.0058
31,"2020-07-20",0.0055
31,"2020-07-21",0.0046
31,"2020-07-22",0.0045
31,"2020-07-23",0.0047
31,"2020-07-24",0.0041
31,"2020-07-27",0.0041
31,"2020-07-28",0.0045
31,"2020-07-29",0.0041
31,"2020-07-30",0.0038
31,"2020-07-31",0.0036
31,"2020-08-03",0.0044
31,"2020-08-04",0.0045
31,"2020-08-05",0.0042
31,"2020-08-06",0.00415
31,"2020-08-07",0.00469
31,"2020-08-10",0.0044
31,"2020-08-11",0.0045
31,"2020-08-12",0.0044
31,"2020-08-13",0.004
31,"2020-08-14",0.0037
31,"2020-08-17",0.0038
31,"2020-08-18",0.0046
31,"2020-08-19",0.004
31,"2020-08-20",0.004
31,"2020-08-21",0.0036
31,"2020-08-24",0.0036
31,"2020-08-25",0.0034
31,"2020-08-26",0.003
31,"2020-08-27",0.0038
31,"2020-08-28",0.0046
31,"2020-08-31",0.0121
31,"2020-09-01",0.013
31,"2020-09-02",0.0069
31,"2020-09-03",0.0048
31,"2020-09-04",0.0043
31,"2020-09-08",0.0055
31,"2020-09-09",0.0049
31,"2020-09-10",0.0047
31,"2020-09-11",0.0045
31,"2020-09-14",0.0048
31,"2020-09-15",0.0048
31,"2020-09-16",0.0058
31,"2020-09-17",0.005
31,"2020-09-18",0.0045
31,"2020-09-21",0.0045
31,"2020-09-22",0.0048
31,"2020-09-23",0.0052
31,"2020-09-24",0.0044
31,"2020-09-25",0.00435
31,"2020-09-28",0.0042
31,"2020-09-29",0.0044
31,"2020-09-30",0.0048
31,"2020-10-01",0.00435
31,"2020-10-02",0.0042
31,"2020-10-05",0.0043
31,"2020-10-06",0.004
31,"2020-10-07",0.0039
31,"2020-10-08",0.0043
31,"2020-10-09",0.0039
31,"2020-10-12",0.0039
31,"2020-10-13",0.004
31,"2020-10-14",0.0039
31,"2020-10-15",0.00415
31,"2020-10-16",0.0039
31,"2020-10-19",0.00385
31,"2020-10-20",0.0038
31,"2020-10-21",0.0034
31,"2020-10-22",0.0033
31,"2020-10-23",0.0035
31,"2020-10-26",0.0034
31,"2020-10-27",0.0032
31,"2020-10-28",0.0032
31,"2020-10-29",0.0031
31,"2020-10-30",0.0034
31,"2020-11-02",0.0033
31,"2020-11-03",0.0031
31,"2020-11-04",0.0033
31,"2020-11-05",0.0033
31,"2020-11-06",0.0029
31,"2020-11-09",0.003
31,"2020-11-10",0.0033
31,"2020-11-11",0.0031
31,"2020-11-12",0.003
31,"2020-11-13",0.0028
31,"2020-11-16",0.003
31,"2020-11-17",0.0031
31,"2020-11-18",0.0028
31,"2020-11-19",0.0031
31,"2020-11-20",0.0031
31,"2020-11-23",0.0031
31,"2020-11-24",0.0029
31,"2020-11-25",0.00305
31,"2020-11-27",0.0045
32,"2020-01-02",14.68
32,"2020-01-03",14.64
32,"2020-01-06",14.64
32,"2020-01-07",14.62
32,"2020-01-08",14.63
32,"2020-01-09",14.7
32,"2020-01-10",14.69
32,"2020-01-13",14.74
32,"2020-01-14",14.76
32,"2020-01-15",14.78
32,"2020-01-16",14.85
32,"2020-01-17",14.88
32,"2020-01-21",14.85
32,"2020-01-22",14.86
32,"2020-01-23",14.87
32,"2020-01-24",14.78
32,"2020-01-27",14.66
32,"2020-01-28",14.74
32,"2020-01-29",14.73
32,"2020-01-30",14.78
32,"2020-01-31",14.63
32,"2020-02-03",14.68
32,"2020-02-04",14.8
32,"2020-02-05",14.88
32,"2020-02-06",14.91
32,"2020-02-07",14.87
32,"2020-02-10",14.93
32,"2020-02-11",14.95
32,"2020-02-12",14.98
32,"2020-02-13",14.98
32,"2020-02-14",15.01
32,"2020-02-18",14.97
32,"2020-02-19",15.0
32,"2020-02-20",14.98
32,"2020-02-21",14.91
32,"2020-02-24",14.64
32,"2020-02-25",14.39
32,"2020-02-26",14.35
32,"2020-02-27",13.99
32,"2020-02-28",13.93
32,"2020-03-02",14.24
32,"2020-03-03",14.08
32,"2020-03-04",14.4
32,"2020-03-05",14.14
32,"2020-03-06",14.05
32,"2020-03-09",13.45
32,"2020-03-10",13.69
32,"2020-03-11",13.28
32,"2020-03-12",12.5
32,"2020-03-13",13.01
32,"2020-03-16",12.22
32,"2020-03-17",12.43
32,"2020-03-18",11.87
32,"2020-03-19",11.89
32,"2020-03-20",11.71
32,"2020-03-23",11.61
32,"2020-03-24",12.09
32,"2020-03-25",12.21
32,"2020-03-26",12.62
32,"2020-03-27",12.48
32,"2020-03-30",12.49
32,"2020-03-31",12.62
32,"2020-04-01",12.29
32,"2020-04-02",12.45
32,"2020-04-03",12.33
32,"2020-04-06",12.76
32,"2020-04-07",12.77
32,"2020-04-08",13.01
32,"2020-04-09",13.21
32,"2020-04-13",13.14
32,"2020-04-14",13.38
32,"2020-04-15",13.19
32,"2020-04-16",13.22
32,"2020-04-17",13.44
32,"2020-04-20",13.29
32,"2020-04-21",13.05
32,"2020-04-22",13.21
32,"2020-04-23",13.21
32,"2020-04-24",13.32
32,"2020-04-27",13.44
32,"2020-04-28",13.44
32,"2020-04-29",13.66
32,"2020-04-30",13.56
32,"2020-05-01",13.34
32,"2020-05-04",13.36
32,"2020-05-05",13.43
32,"2020-05-06",13.37
32,"2020-05-07",13.51
32,"2020-05-08",13.63
32,"2020-05-11",13.6
32,"2020-05-12",13.46
32,"2020-05-13",13.32
32,"2020-05-14",13.39
32,"2020-05-15",13.42
32,"2020-05-18",13.68
32,"2020-05-19",13.61
32,"2020-05-20",13.77
32,"2020-05-21",13.71
32,"2020-05-22",13.73
32,"2020-05-26",13.84
32,"2020-05-27",13.98
32,"2020-05-28",13.97
32,"2020-05-29",14.02
32,"2020-06-01",14.08
32,"2020-06-02",14.16
32,"2020-06-03",14.29
32,"2020-06-04",14.26
32,"2020-06-05",14.47
32,"2020-06-08",14.59
32,"2020-06-09",14.51
32,"2020-06-10",14.48
32,"2020-06-11",13.97
32,"2020-06-12",14.08
32,"2020-06-15",14.16
32,"2020-06-16",14.32
32,"2020-06-17",14.3
32,"2020-06-18",14.24
32,"2020-06-19",14.21
32,"2020-06-22",14.27
32,"2020-06-23",14.31
32,"2020-06-24",14.08
32,"2020-06-25",14.17
32,"2020-06-26",14.02
32,"2020-06-29",14.11
32,"2020-06-30",14.22
32,"2020-07-01",14.26
32,"2020-07-02",14.33
32,"2020-07-06",14.47
32,"2020-07-07",14.38
32,"2020-07-08",14.45
32,"2020-07-09",14.41
32,"2020-07-10",14.49
32,"2020-07-13",14.39
32,"2020-07-14",14.49
32,"2020-07-15",14.6
32,"2020-07-16",14.56
32,"2020-07-17",14.6
32,"2020-07-20",14.68
32,"2020-07-21",14.71
32,"2020-07-22",14.76
32,"2020-07-23",14.66
32,"2020-07-24",14.6
32,"2020-07-27",14.69
32,"2020-07-28",14.64
32,"2020-07-29",14.77
32,"2020-07-30",14.75
32,"2020-07-31",14.77
32,"2020-08-03",14.86
32,"2020-08-04",14.89
32,"2020-08-05",14.95
32,"2020-08-06",14.99
32,"2020-08-07",14.97
32,"2020-08-10",14.98
32,"2020-08-11",14.9
32,"2020-08-12",15.03
32,"2020-08-13",15.0
32,"2020-08-14",14.99
32,"2020-08-17",15.03
32,"2020-08-18",15.05
32,"2020-08-19",15.01
32,"2020-08-20",15.03
32,"2020-08-21",15.05
32,"2020-08-24",15.14
32,"2020-08-25",15.15
32,"2020-08-26",15.23
32,"2020-08-27",15.21
32,"2020-08-28",15.26
32,"2020-08-31",15.25
32,"2020-09-01",15.34
32,"2020-09-02",15.47
32,"2020-09-03",15.16
32,"2020-09-04",15.06
32,"2020-09-08",14.83
32,"2020-09-09",15.0
32,"2020-09-10",14.86
32,"2020-09-11",14.87
32,"2020-09-14",14.99
32,"2020-09-15",15.03
32,"2020-09-16",14.99
32,"2020-09-17",14.92
32,"2020-09-18",14.84
32,"2020-09-21",14.71
32,"2020-09-22",14.8
32,"2020-09-23",14.59
32,"2020-09-24",14.6
32,"2020-09-25",14.72
32,"2020-09-28",14.86
32,"2020-09-29",14.83
32,"2020-09-30",14.88
32,"2020-10-01",14.94
32,"2020-10-02",14.86
32,"2020-10-05",15.02
32,"2020-10-06",14.92
32,"2020-10-07",15.05
32,"2020-10-08",15.13
32,"2020-10-09",15.22
32,"2020-10-12",15.37
32,"2020-10-13",15.32
32,"2020-10-14",15.27
32,"2020-10-15",15.23
32,"2020-10-16",15.23
32,"2020-10-19",15.08
32,"2020-10-20",15.11
32,"2020-10-21",15.06
32,"2020-10-22",15.08
32,"2020-10-23",15.14
32,"2020-10-26",14.98
32,"2020-10-27",14.95
32,"2020-10-28",14.61
32,"2020-10-29",14.7
32,"2020-10-30",14.57
32,"2020-11-02",14.68
32,"2020-11-03",14.87
32,"2020-11-04",15.16
32,"2020-11-05",15.38
32,"2020-11-06",15.35
32,"2020-11-09",15.37
32,"2020-11-10",15.35
32,"2020-11-11",15.46
32,"2020-11-12",15.38
32,"2020-11-13",15.51
32,"2020-11-16",15.61
32,"2020-11-17",15.59
32,"2020-11-18",15.51
32,"2020-11-19",15.57
32,"2020-11-20",15.53
32,"2020-11-23",15.59
32,"2020-11-24",15.74
32,"2020-11-25",15.74
32,"2020-11-27",15.79
33,"2020-01-02",13.16
33,"2020-01-03",13.12
33,"2020-01-06",13.14
33,"2020-01-07",13.12
33,"2020-01-08",13.14
33,"2020-01-09",13.18
33,"2020-01-10",13.16
33,"2020-01-13",13.21
33,"2020-01-14",13.21
33,"2020-01-15",13.22
33,"2020-01-16",13.28
33,"2020-01-17",13.31
33,"2020-01-21",13.29
33,"2020-01-22",13.29
33,"2020-01-23",13.28
33,"2020-01-24",13.22
33,"2020-01-27",13.1
33,"2020-01-28",13.17
33,"2020-01-29",13.15
33,"2020-01-30",13.16
33,"2020-01-31",13.04
33,"2020-02-03",13.09
33,"2020-02-04",13.19
33,"2020-02-05",13.28
33,"2020-02-06",13.29
33,"2020-02-07",13.25
33,"2020-02-10",13.28
33,"2020-02-11",13.32
33,"2020-02-12",13.36
33,"2020-02-13",13.35
33,"2020-02-14",13.36
33,"2020-02-18",13.33
33,"2020-02-19",13.36
33,"2020-02-20",13.34
33,"2020-02-21",13.29
33,"2020-02-24",13.04
33,"2020-02-25",12.84
33,"2020-02-26",12.79
33,"2020-02-27",12.5
33,"2020-02-28",12.42
33,"2020-03-02",12.66
33,"2020-03-03",12.55
33,"2020-03-04",12.78
33,"2020-03-05",12.56
33,"2020-03-06",12.4
33,"2020-03-09",11.74
33,"2020-03-10",11.99
33,"2020-03-11",11.63
33,"2020-03-12",10.89
33,"2020-03-13",10.89
33,"2020-03-16",10.5
33,"2020-03-17",10.66
33,"2020-03-18",10.11
33,"2020-03-19",10.09
33,"2020-03-20",9.92
33,"2020-03-23",9.7
33,"2020-03-24",10.19
33,"2020-03-25",10.42
33,"2020-03-26",10.85
33,"2020-03-27",10.69
33,"2020-03-30",10.87
33,"2020-03-31",10.79
33,"2020-04-01",10.51
33,"2020-04-02",10.59
33,"2020-04-03",10.48
33,"2020-04-06",10.86
33,"2020-04-07",10.92
33,"2020-04-08",11.11
33,"2020-04-09",11.31
33,"2020-04-13",11.26
33,"2020-04-14",11.42
33,"2020-04-15",11.23
33,"2020-04-16",11.24
33,"2020-04-17",11.44
33,"2020-04-20",11.33
33,"2020-04-21",11.14
33,"2020-04-22",11.24
33,"2020-04-23",11.26
33,"2020-04-24",11.32
33,"2020-04-27",11.44
33,"2020-04-28",11.46
33,"2020-04-29",11.65
33,"2020-04-30",11.56
33,"2020-05-01",11.39
33,"2020-05-04",11.38
33,"2020-05-05",11.44
33,"2020-05-06",11.39
33,"2020-05-07",11.49
33,"2020-05-08",11.62
33,"2020-05-11",11.61
33,"2020-05-12",11.49
33,"2020-05-13",11.36
33,"2020-05-14",11.38
33,"2020-05-15",11.41
33,"2020-05-18",11.67
33,"2020-05-19",11.62
33,"2020-05-20",11.76
33,"2020-05-21",11.74
33,"2020-05-22",11.75
33,"2020-05-26",11.93
33,"2020-05-27",12.06
33,"2020-05-28",12.05
33,"2020-05-29",12.06
33,"2020-06-01",12.11
33,"2020-06-02",12.2
33,"2020-06-03",12.35
33,"2020-06-04",12.36
33,"2020-06-05",12.55
33,"2020-06-08",12.65
33,"2020-06-09",12.56
33,"2020-06-10",12.5
33,"2020-06-11",12.06
33,"2020-06-12",12.17
33,"2020-06-15",12.21
33,"2020-06-16",12.36
33,"2020-06-17",12.34
33,"2020-06-18",12.33
33,"2020-06-19",12.3
33,"2020-06-22",12.33
33,"2020-06-23",12.36
33,"2020-06-24",12.17
33,"2020-06-25",12.23
33,"2020-06-26",12.09
33,"2020-06-29",12.17
33,"2020-06-30",12.18
33,"2020-07-01",12.18
33,"2020-07-02",12.23
33,"2020-07-06",12.34
33,"2020-07-07",12.25
33,"2020-07-08",12.29
33,"2020-07-09",12.23
33,"2020-07-10",12.3
33,"2020-07-13",12.26
33,"2020-07-14",12.34
33,"2020-07-15",12.46
33,"2020-07-16",12.43
33,"2020-07-17",12.46
33,"2020-07-20",12.51
33,"2020-07-21",12.56
33,"2020-07-22",12.6
33,"2020-07-23",12.56
33,"2020-07-24",12.52
33,"2020-07-27",12.59
33,"2020-07-28",12.54
33,"2020-07-29",12.64
33,"2020-07-30",12.59
33,"2020-07-31",12.58
33,"2020-08-03",12.65
33,"2020-08-04",12.68
33,"2020-08-05",12.74
33,"2020-08-06",12.78
33,"2020-08-07",12.79
33,"2020-08-10",12.82
33,"2020-08-11",12.82
33,"2020-08-12",12.9
33,"2020-08-13",12.88
33,"2020-08-14",12.86
33,"2020-08-17",12.88
33,"2020-08-18",12.88
33,"2020-08-19",12.86
33,"2020-08-20",12.86
33,"2020-08-21",12.86
33,"2020-08-24",12.94
33,"2020-08-25",12.95
33,"2020-08-26",12.99
33,"2020-08-27",12.99
33,"2020-08-28",13.04
33,"2020-08-31",13.02
33,"2020-09-01",13.08
33,"2020-09-02",13.18
33,"2020-09-03",12.98
33,"2020-09-04",12.94
33,"2020-09-08",12.78
33,"2020-09-09",12.91
33,"2020-09-10",12.83
33,"2020-09-11",12.85
33,"2020-09-14",12.93
33,"2020-09-15",12.96
33,"2020-09-16",12.96
33,"2020-09-17",12.93
33,"2020-09-18",12.86
33,"2020-09-21",12.72
33,"2020-09-22",12.75
33,"2020-09-23",12.61
33,"2020-09-24",12.6
33,"2020-09-25",12.67
33,"2020-09-28",12.79
33,"2020-09-29",12.77
33,"2020-09-30",12.75
33,"2020-10-01",12.8
33,"2020-10-02",12.78
33,"2020-10-05",12.91
33,"2020-10-06",12.84
33,"2020-10-07",12.94
